HERE_segID,direction,alpha,beta,r2
2_18267,0,0.9899999999999999,9.999999999999998,-0.7223376944220048
2_18267,1,0.9899999999999999,5.9088310583408905,-83.80523642428172
2_18268,0,0.9899999999999887,3.512330724599747,-0.24625733215395962
2_18268,1,0.9899999999999999,4.210588453846372,-0.18581155319107423
2_18270,0,0.9899999999999999,4.316388411172003,-2.0463385229664697
2_18270,1,0.9899999999999999,3.6274008610498445,-0.5188867064226979
2_18792,0,0.4483393725782288,2.630860475182701,0.4644566932278642
2_18792,1,0.9899999999999815,1.9379151869553684,-0.24025903392127468
2_4170,0,0.9899999999999999,2.1764053961281906,0.16151856931099506
2_4170,1,0.9899999999999936,1.0661012980738653,-1.0217872962802095
2_4184,0,0.9899999999999999,1.651874874856574,-0.7816400890993098
2_4184,1,0.9899999999999999,1.7448060540884638,0.34108696825223905
2_4190,0,0.031937190083366804,4.839759432994105,0.4594173544290354
2_4190,1,0.9899999999999999,1.3601090586145501,-501.17018846710573
2_4223,0,0.6835968049760243,4.950159358861653,0.09512923194970135
2_4223,1,0.9899999999999999,2.347149106254597,-0.15987547186880047
2_4230,0,0.08943531923535818,6.253155358890763,0.28948415879934886
2_4230,1,0.9899999999999999,1.0000000000000002,-1444.42136840666
2_4248,0,0.5829328829207265,4.178091988020832,0.35191404376094215
2_4248,1,0.9899999999999999,1.0000000000000002,-5144.232855895113
2_4277,0,0.9899999993914018,1.000000000000845,
2_4277,1,0.9899999999999655,1.0000000001341565,
2_4283,0,0.9899999999999999,1.609336105000487,-28.95405636026243
2_4283,1,0.9899999999999999,1.0000000000000002,-36.49663978924648
2_4288,0,0.9899999999999999,1.1435300945886613,-0.6926606866851737
2_4288,1,0.9899999999999978,1.2777375817747394,-0.15757454495610568
2_4289,0,0.9899999999999999,1.4774237333123212,-1.2911361785018336
2_4289,1,0.9899999999999999,4.516906814148776,-5.0269112031756
2_4290,0,0.989999999999991,2.5217867637175853,0.850568278641965
2_4290,1,0.9899999999999999,1.0000000000000002,-73.60890225669809
2_4292,0,0.9899999999999999,3.181121488040358,-3.6653828220869125
2_4292,1,0.9899999999999999,1.604373187882524,-32.15784813681433
2_4293,0,0.9899999999999999,4.945936651920484,-12.75300684459045
2_4293,1,0.9899999999999999,2.360215717709072,-772.0893053146374
2_4294,0,0.9899999999999999,1.6251936025710614,-7.1969464445315285
2_4294,1,0.9899999999999999,1.0000000000000002,-147.7085542206336
2_4346,0,0.05517180924303925,5.560098021162344,
2_4346,1,0.9899999999999999,1.000000000025115,
2_4347,0,0.9899999999999999,1.913561306731085,-8.439433722002615
2_4347,1,0.9899999999999999,1.8078570472458046,-14.69451471644227
2_4350,0,0.9028779750979992,1.7095274270861063,0.4756749288876604
2_4350,1,0.7983551672130705,1.73693593876213,0.406700018195434
2_4367,0,0.9899999999999999,3.560896196011776,-11.9174216107756
2_4367,1,0.9899999999999999,1.3820248297889304,-33.52826624689614
2_4368,0,0.9899999999999999,3.1203350462184445,-1.166826760504319
2_4368,1,0.9899999999999999,1.4777236277821069,-47.502744354104045
2_4370,0,0.9899999999999999,2.0042193449860157,-0.6767149927391591
2_4370,1,0.9899999999999999,1.0000000000000002,-50.766225953677825
2_4371,0,0.9899999999999999,1.0000000001277145,
2_4371,1,0.9899999999999669,1.0000000001300247,
2_4384,0,0.9899999999999943,2.6608208073463664,-1.2942261292604056
2_4384,1,0.9899999999999999,3.794652503705123,-2.3655013137653795
2_4394,0,0.9899999999999999,1.1667453049323024,-4.10112229315952
2_4394,1,0.9899999999999999,1.0000000000000002,-12.25151094397162
2_4395,0,0.9899999999999999,1.1332319991208757,-6.124583993810599
2_4395,1,0.9899999999999999,1.0000000000000013,-3.84450089645176
2_4397,0,0.9899999999999999,4.133670055489258,-11.543672127684413
2_4397,1,0.9899999999999999,1.273528425001555,-22.016843159130357
2_4400,0,0.9899999999999999,2.264123979986538,-32.720952628279576
2_4400,1,0.9899999999999999,1.000000000000008,-106.11277438080381
2_4425,0,0.9899999999999999,1.6279662286180594,-44.9395409908838
2_4425,1,0.9899999999999999,1.0000000000000002,-93.00414425387173
2_4432,0,0.9899999999999999,3.0982613318984797,-0.5338324729076132
2_4432,1,0.9899999999999999,1.2293290697971295,-4.462779220955619
2_4443,0,0.7842109445206636,4.137496666640086,0.41795786344808206
2_4443,1,0.9899999999999999,2.153792592819369,-0.048720042785557416
2_4458,0,0.9899999999999999,1.0000000000000002,-10.019739015976967
2_4458,1,0.9899999999999999,1.0000000000000004,-11.809279939557802
2_4468,0,0.2638461492398554,2.1808122210145715,0.4388684481523232
2_4468,1,0.9899999999999999,1.0000000000000002,-33.59122063242405
2_4472,0,0.9899999999999999,2.9145830158919797,-0.1624680272546719
2_4472,1,0.9899999999999999,3.314997847010107,0.1291267748006809
2_4474,0,0.9899999999999999,2.7303456834171955,0.11394060638702774
2_4474,1,0.9899999999999999,1.3658918104273503,-3.598767125803999
2_4514,0,0.9899999999999999,1.0459456607163677,-3.9291514444049263
2_4514,1,0.9899999999999999,1.7021238370690799,-3.378151649777309
2_4517,0,0.09678112202544918,9.999999999999977,-0.47737486605526747
2_4517,1,0.9899999999999999,1.0000000000000002,-17868.39016485587
2_4519,0,0.9899999999999999,9.878863685885127,-13.874336042899436
2_4519,1,0.9899999999999999,1.2648663766932917,-40962.83724194509
2_4534,0,0.9899999999999999,1.8097118416024807,-0.3571857832351417
2_4534,1,0.9899999999999999,1.0000000000000002,-68.51014234093927
2_4535,0,0.9899999999999999,1.000000000005698,0.27797793556018147
2_4535,1,0.9899999999999999,1.2210525251849202,-4.75499639685764
2_4539,0,0.9899999999999999,7.528093375482239,-93.66131607505746
2_4539,1,0.9899999999999999,1.0000000000000002,-1391.5340534913921
2_4541,0,0.9899999999999999,1.829102422463671,-5.165530699740113
2_4541,1,0.9899999999999999,1.9279543806333723,-0.2508819503042101
2_4542,0,0.9899999999999999,3.296222921565154,-3.330786853086801
2_4542,1,0.9899999999999999,1.0000000000000002,-8.517766355411956
2_4550,0,0.9899999999999999,1.099413970407054,-1.3376418570092126
2_4550,1,0.9899999999999999,1.0000000000000002,-1.8254882929083478
2_4564,0,0.9899999999999999,1.0000000000000002,-3.1254990786627186
2_4564,1,0.9899999999999999,1.0000000000000002,-7.840350207552584
2_4572,0,0.9899999999999999,1.8790155515498763,-0.9514738178408935
2_4572,1,0.9899999999999999,1.631311999451207,-22.89596788122571
2_4578,0,0.9899999999999999,2.7684823666615257,-14.539134294099952
2_4578,1,0.9899999999999999,2.7727082574405593,-22.994963736403246
2_4581,0,0.9899999999999999,1.6398318248352468,-2.9139181770585765
2_4581,1,0.9899999999999999,1.5569998530594624,-3.259186879424167
2_4613,0,0.9899999999999999,1.454164883358156,-0.34136318394726883
2_4613,1,0.9899999999999999,2.2691476679329017,0.0014136833119301473
2_4622,0,0.9899999999999999,1.5835156342074728,-89.8618312603788
2_4622,1,0.9899999999999999,2.062668418680696,-107.30061102122514
2_4648,0,0.9899999999999999,1.5230882476878573,-0.847954105633812
2_4648,1,0.9899999999999999,1.969667392860423,-1.438062275003991
2_4649,0,0.9899999999999999,5.050417062157495,-27.82728532605947
2_4649,1,0.9899999999999999,6.171253779541366,-47.40471794523771
2_4652,0,0.9899999999999999,3.6795268094427054,0.47518521796125823
2_4652,1,0.9899999999999999,1.5828116567161588,-16.36883444422821
2_4653,0,0.5387230073872176,2.7791965498335562,-0.14091944836903392
2_4653,1,0.9899999999999999,1.3388904750188901,-3.6890774257094145
2_4687,0,0.9899999999999999,1.0000000000000002,-1.7623767190413417
2_4687,1,0.9899999999999999,5.942025766020562,-1.3980300966001198
2_4690,0,0.49483628924311085,2.490801374786852,0.594363912328477
2_4690,1,0.9274782272960564,1.918207885453073,0.49266620322975196
2_4700,0,0.9899999999999999,1.0000000000000002,-0.9607552857179193
2_4700,1,0.9899999999999999,1.0000000000000002,-3.248503265777142
2_4702,0,0.9899999999999999,1.0000000000000002,-5.5237192047630215
2_4702,1,0.9899999999999999,1.0000000000000004,-3149182.10670679
2_4708,0,0.41745618197810175,2.234835188255963,0.4113013521102292
2_4708,1,0.9899999999999999,1.0000000000000002,-1.845300518156253
2_4720,0,0.9899999999999999,4.641969789455961,-170.5403066555224
2_4720,1,0.9899999999999999,2.937327849999541,-239.75451520498666
2_4721,0,0.9899999999999999,3.464274879296983,-54.489111852078956
2_4721,1,0.9899999999999999,1.8394863067322464,-40486.47519149284
2_4726,0,0.988942221240224,1.3982620749494987,
2_4726,1,0.9899999987753838,1.0000000000000036,
2_4779,0,0.9899999999999999,2.384327561002806,0.48853117350714514
2_4779,1,0.9899999999999999,1.3836274169764664,-11.927219851457066
2_4781,0,0.9899999999999999,2.3293148892423967,-0.11077744534371314
2_4781,1,0.9899999999999999,1.2477516475024533,-4.602180369613863
2_4796,0,0.22107855913815197,3.0576653301437178,0.1007436484225882
2_4796,1,0.9899999999999999,1.0000000000000002,-393.83705625632973
2_4805,0,0.9899999999999999,1.0000000000000002,-24.324828087386642
2_4805,1,0.9899999999999999,1.0000000000000002,-9.347657293171192
2_4819,0,0.9899999999999999,9.999999999999995,-10.41704519564994
2_4819,1,0.9899999999999999,1.193099344014428,-41032.32160180312
2_4874,0,0.0173030964257239,3.8696509261398058,1.0
2_4874,1,0.9899999999999999,1.0000000000000002,-2.343326811013898
2_4885,0,0.9899999999999999,3.130169843987007,-20.598540895601488
2_4885,1,0.9899999999999999,1.0000000000000002,-11.343704243754862
2_4886,0,0.3988576069871474,6.196538246780245,0.10389218431808189
2_4886,1,0.7508186989224415,2.369889443393437,0.19776302103402876
2_4887,0,0.9899999999999999,3.5108141405250017,-0.23107206710457273
2_4887,1,0.9899999999999999,1.0000000000000029,-3.038883991702905
2_4892,0,0.9899999999999999,1.0000000000000002,-29.56757351415916
2_4892,1,0.9899999999999999,1.3829913946812504,-14.215038503660587
2_4897,0,0.798304813538937,2.8787987017109544,0.5015749875506184
2_4897,1,0.9899999999996525,2.883315431101479,0.44351237347262695
2_4906,0,0.9899999999999999,7.917746501892792,-5.784668576110808
2_4906,1,0.9899999999999999,3.268868530486111,-9.154721175475895
2_4911,0,0.9899999999999999,1.0000000000000002,-93.92414551937895
2_4911,1,0.9899999999999999,1.0000000000000002,-69.65094485252135
2_4925,0,0.6257690149391818,2.592034576630683,0.4181015854235016
2_4925,1,0.989999999999999,2.322307332397719,0.36677823499366213
2_4927,0,0.9899999999999999,4.206089060501706,-7.4289728261126555
2_4927,1,0.9899999999999999,1.881404941123436,-190.9074527994129
2_4928,0,0.9899999999999999,2.1852059026227524,-0.4337250582580794
2_4928,1,0.9899999999999999,1.4302616067980445,-0.10430884279800479
2_4945,0,0.9899999999999999,2.476742342864669,0.10234753786328754
2_4945,1,0.9899999999999999,2.4708657386059616,0.3346027493205709
2_4948,0,0.9770433794328207,1.2838819180702445,
2_4948,1,0.9899999995811256,1.0000000000000127,
2_4970,0,0.9899999999999776,1.000000039611587,
2_4970,1,0.9899999999999293,1.000000009224261,
2_4972,0,0.028620241113054418,9.999999999999998,-0.6315197590895396
2_4972,1,0.9899999999999999,1.100995037518259,-1442.001339665054
2_4983,0,0.9899999999999999,2.908712427122848,-62.459670938910286
2_4983,1,0.9899999999999999,1.9861363989370888,-251.83434537863667
2_4984,0,0.9899999999999999,2.908825719142751,-62.460343880517
2_4984,1,0.9899999999999999,1.9861032500258662,-251.8324275511226
2_4991,0,0.9899999999999999,4.079216255777705,-32.22534377367426
2_4991,1,0.9899999999999999,1.3470064021065038,-161.1480810802281
2_5023,0,0.9899999999999999,5.57099944730076,-0.6333514548851455
2_5023,1,0.9899999999999999,1.0000000000000002,-1858.7277043573038
2_5034,0,0.9899999999999999,2.206803353928525,-0.8783214703913111
2_5034,1,0.9899999999999999,4.2287189110412085,-1.6533302401814427
2_5035,0,0.9899999999999999,5.206490559342004,-10.387618629915757
2_5035,1,0.9899999999999999,1.0000000000000002,-239.5591698299248
2_5036,0,0.9899999999999999,2.513907249580073,-5.400834347352222
2_5036,1,0.9899999999999999,1.0000000000000002,-205.92587032459707
2_5037,0,0.9899999999999999,2.665281707956519,-1.4430169889356432
2_5037,1,0.9899999999999999,1.0000000000000002,-166.13232141705834
2_5040,0,0.9899999999999999,1.3866575405698174,-157.98002163003375
2_5040,1,0.9899999999999999,1.7706692345140806,-314.1438320412333
2_5054,0,0.9899999999999999,2.2000678272206042,-3.932510197709701
2_5054,1,0.9899999999999999,2.2198541733743844,-2.8470179867609535
2_5063,0,0.9899999999999999,1.6392564023697211,-0.9725183127457957
2_5063,1,0.9899999999999999,1.0000000000000002,-18.113775922324894
2_5064,0,0.9899999999999999,2.4980416763296307,-2.8510046855173563
2_5064,1,0.9899999999999999,1.0000000000000002,-41.19594392530207
2_5098,0,0.9899999999999999,8.196109303397883,-3.4027808134501267
2_5098,1,0.9899999999999999,3.089642953145491,-6.498721452165006
2_5099,0,0.9899999999999999,6.932831628129003,-6.477780739344056
2_5099,1,0.9899999999999999,1.867265630742871,-60667.40209307746
2_5102,0,0.9899999999999999,1.990373319018048,-56.85220917319783
2_5102,1,0.9899999999999999,1.5467762351325802,-38.40744802670924
2_5105,0,0.9899999999999999,7.406791439357378,-0.010738203873303709
2_5105,1,0.9899999999999999,1.0000000000000002,-33.64469858233781
2_5108,0,0.9899999999999999,2.35174800241359,-0.3156910740980716
2_5108,1,0.9899999999999999,1.3950342740479331,-490.1953000041603
2_5109,0,0.9899999999999999,1.073646869911013,-35.46341943087442
2_5109,1,0.9899999999999999,1.8438237358899545,-1127.3148988634057
2_5111,0,0.010000000000000002,9.647588586526734,-1.2861719570042887
2_5111,1,0.9899999999999999,1.2596152349055996,-42500.56535536492
2_5112,0,0.9899999999999999,2.5480394257337817,-36.00528451082993
2_5112,1,0.9899999999999999,2.2774909393486764,-24.687539454485837
2_5113,0,0.01000000000000003,6.8687138151885865,-0.7337215554145011
2_5113,1,0.9899999999999999,1.0000000000000002,-16873.863121084578
2_5119,0,0.9899999999999999,1.6961847527314877,-28.3287228635374
2_5119,1,0.9899999999999999,1.1279995694840133,-385.9589235308469
2_5136,0,0.5296409938582994,2.012260540984064,0.5184803718882689
2_5136,1,0.9899999999999999,1.0000000000000002,-5.213828828379927
2_5146,0,0.5791270804947485,2.0046164294091198,0.5859147537233953
2_5146,1,0.9899999999999999,1.0000000000000002,-4.396159534000918
2_5165,0,0.9899999999999999,2.800502753703176,-0.1044349003187337
2_5165,1,0.9899999999999675,2.333721241587263,0.2533189875343972
2_5169,0,0.9899999999999999,2.150305945068993,-0.0602163364270234
2_5169,1,0.9899999999999999,2.316880807038795,0.044170523261919614
2_5190,0,0.9899999999999999,1.5694347323813322,-3.2256105137235656
2_5190,1,0.9899999999999999,1.0000000000000002,-61.4527191651294
2_5201,0,0.9899999999999999,4.599209829435319,-211.3008578142638
2_5201,1,0.9899999999999999,1.557614116885771,-360484.3369039661
2_5206,0,0.9899999999999999,1.2226318100570337,-0.009040543563502812
2_5206,1,0.9899999999999999,1.000923996283686,-0.06281700730560047
2_5209,0,0.9899999999999999,1.0000000000000002,-8.295827573011957
2_5209,1,0.9899999999999999,1.0000000000000002,-1177060.6685514126
2_5211,0,0.9899999999999999,1.461038084074385,0.29717593982077706
2_5211,1,0.9899999999999999,1.0000000000000002,-2.23618640231168
2_5215,0,0.9899999999999999,3.9955747319768586,-0.18538653384093018
2_5215,1,0.9899999999999999,1.0000000000000009,-2599.791654284584
2_5216,0,0.9899999999999999,3.904323582625054,-0.06597506942465814
2_5216,1,0.9899999999999999,1.0000000000000002,-1647.0230391782393
2_5218,0,0.9899999999999999,1.741328332347806,-5.795509172624549
2_5218,1,0.9899999999999999,1.0000000000000002,-27.5280800701254
2_5223,0,0.9899999999999999,6.263234454294953,-23.67477677413397
2_5223,1,0.9899999999999999,1.0000000000000002,-1912.2679899602688
2_5224,0,0.9899999999999999,2.8298271671989177,-71.34975231406436
2_5224,1,0.9899999999999999,2.0831480325729688,-128.8380706822458
2_5225,0,0.9899999999999999,1.4971060565350371,-7.44396817422289
2_5225,1,0.9899999999999999,1.4396023727957095,-132.06670201839327
2_5240,0,0.9899999999999982,1.1138920749849088,-0.2643598298085035
2_5240,1,0.9899999999999999,1.007697487172511,-1.2137751166786073
2_5264,0,0.9899999999999999,1.2550306595675704,-6.936435693464705
2_5264,1,0.9899999999999999,1.0000000000000002,-325.0707328959148
2_5275,0,0.9899999999999862,1.8926877416447838,0.20930974709122896
2_5275,1,0.9899999999997726,2.525333115185781,0.15464408705454524
2_5295,0,0.9899999999999999,1.456886688973821,-3.8727336524583977
2_5295,1,0.9899999999999999,3.0096967925177553,-0.49375389170729855
2_5296,0,0.9899999999999999,2.568986796398302,0.5448994779657519
2_5296,1,0.9899999999999997,1.2008977638024636,-0.24192397449844094
2_5297,0,0.9899999999999999,3.1317747951139836,-4.906889237432454
2_5297,1,0.9899999999999999,3.2173701001650246,-14.51421355724169
2_5298,0,0.5539061495548857,1.9392199253167424,0.5376510210643162
2_5298,1,0.9899999999999999,1.2638683109433144,-1.4836060496147203
2_5300,0,0.9899999999998914,2.1254156575431464,0.30401611503939663
2_5300,1,0.9645802774148143,2.6628329715381045,0.24889711613708942
2_5302,0,0.9899999999999999,1.4777634782973283,-17.630153248573073
2_5302,1,0.9899999999999999,1.0000000000000002,-136.40303471548856
2_5303,0,0.9899999999999999,1.0000000000000002,-80.6892787286602
2_5303,1,0.9899999999999999,1.0000000000000002,-207.96488617676442
2_5308,0,0.9899999999999999,1.4303877821791833,-1.7613852126706138
2_5308,1,0.9899999999999999,1.0000000000000002,-2.3406548100752103
2_5309,0,0.9899999999999999,1.6050502699740374,-2.1734873505855887
2_5309,1,0.9899999999999999,1.0000000000000002,-7.096248937389031
2_5332,0,0.9899999999999999,1.4447840143590058,-39.692684198688
2_5332,1,0.9899999999999999,1.0000000000000002,-66.40267238482751
2_5335,0,0.9899999999999999,1.0000000000000002,-14.207354685623455
2_5335,1,0.989999999999994,1.257407610560274,-34.56551686347957
2_5339,0,0.9899999999999999,1.497638947059125,-2.060204535627712
2_5339,1,0.9899999999999999,1.0000000000000002,-8.837975715479033
2_5359,0,0.9899999999999999,2.0309262356088515,-252.80918392793015
2_5359,1,0.9899999999999999,1.9526365989805854,-28.16596904635903
2_5360,0,0.9899999999999999,9.999999999999998,-117.76842014858457
2_5360,1,0.9899999999999999,1.0000000000000002,-254038.7250983211
2_5404,0,0.9899999999999999,2.7183722679814073,-0.5742820678234775
2_5404,1,0.9899999999999983,1.5844076477213205,-0.3268047877793947
2_5423,0,0.9899999999999999,9.999999999999998,-32.237604619710176
2_5423,1,0.9899999999999999,9.999999999999998,-114.6782951031813
2_5438,0,0.9899999999999999,1.2499144311157495,-1.6893704576966275
2_5438,1,0.9899999999999999,1.0000000000000002,-1409.1332052658859
2_5450,0,0.9899999999999999,9.99999999999987,-326.1401788445068
2_5450,1,0.9899999999999999,1.0000000000000002,0.0
2_5451,0,0.9899999999999999,1.000000000000025,-302.9337315310814
2_5451,1,0.9899999999999999,1.0000000000000002,0.0
2_5464,0,0.9899999999999999,1.0000000000000002,-248.9121879077281
2_5464,1,0.9899999999999999,2.1869239406087044,-59.0750359697044
2_5465,0,0.9899999999999999,9.999999999999998,-125.19799034924714
2_5465,1,0.9899999999999999,1.0000000000000002,-1089663.4741494942
2_5470,0,0.9899999999999999,2.3072083376141626,-58.750087917107265
2_5470,1,0.9899999999999999,2.6041461983645613,-965.4577007191965
2_5545,0,0.022529623784813615,5.291924639171364,-0.18725624579376854
2_5545,1,0.9899999999999999,1.926777136299609,-1.0786189135485889
2_5551,0,0.9899999999999999,4.417987360883236,-0.5340887794837401
2_5551,1,0.9899999999999998,2.2932388622569415,-1.0657656680645085
2_5592,0,0.9899999999999999,3.6353986857426466,-112.8345374921262
2_5592,1,0.9899999999999999,1.0000000000000002,-343.2327213588872
2_5593,0,0.9899999999999999,2.6462859933253533,-67.47305846737403
2_5593,1,0.9899999999999999,1.0000000000000002,-208.52241302042225
2_5606,0,0.9899999999999999,2.100239840010818,-11.448215035882495
2_5606,1,0.9899999999999999,2.7985490635870964,-8.818939805847746
2_5616,0,0.9899999999999999,1.0000000000000002,0.023676498311836602
2_5616,1,0.9899999999999999,9.999999999999998,-495.07948107015307
2_5636,0,0.9899999999999999,1.0930759623983928,-40.01820145441984
2_5636,1,0.9899999999999999,1.0000000000000002,-254.81767113517415
2_5650,0,0.9899999999999999,1.0000000000000002,-0.7417510284955606
2_5650,1,0.9899999999999999,1.0000000000000002,-1.9961568000291723
2_5656,0,0.9899999999999999,3.7984743624869775,0.17424511855950142
2_5656,1,0.9899999999999999,1.0000000000000002,-54.04607626369531
2_5659,0,0.32419604195166424,1.0000000000000002,0.9680183755916683
2_5659,1,0.9899999999999999,1.0000000000000002,-15391891.602960033
2_5665,0,0.9899999999999999,1.0000000000000002,-24.598949724608172
2_5665,1,0.9899999999999999,1.5591350650331424,-11.665307549212493
2_5667,0,0.9899999999922525,9.99999988221369,
2_5667,1,0.9899999999977661,9.999999920662342,
2_5668,0,0.9899999999888929,9.999999868119547,
2_5668,1,0.9899999999827318,9.999999946461866,
2_5673,0,0.9899999999999999,8.932803003804343,-146.75735935193197
2_5673,1,0.9899999999891673,9.99999992394432,
2_5674,0,0.9899999999999999,2.4408720644443487,-10.262307709190926
2_5674,1,0.9899999999999795,1.000000004543563,
2_5680,0,0.9899999999999999,9.999999999999998,-73.52457307510804
2_5680,1,0.9899999999999999,1.4156309023131117,-5482.839566967112
2_5683,0,0.9246151412259298,1.0000000000000002,0.9728730454151686
2_5683,1,0.9899999999999999,2.4647971463858207,0.0
2_5684,0,0.6095544457178289,1.222186213824966,1.0
2_5684,1,0.9899999999999999,1.4646007484437356,0.0
2_5723,0,0.9899999999999999,1.0000000001277145,
2_5723,1,0.9899999952499328,1.0000000000001017,
2_5728,0,0.9899999999999879,1.0000000003140797,
2_5728,1,0.9899999999999726,1.0000000064107575,
2_5743,0,0.4925427613324965,1.7807113274646413,0.5970921876265787
2_5743,1,0.9899999999999999,1.2347412313001058,-0.37227144826425107
2_5759,0,0.9899999999999999,5.137086493566211,-1498.8827677375978
2_5759,1,0.9899999999999999,5.60307945152185,-915.2065312269376
2_5760,0,0.9899999999999999,9.999999999999998,-49.988426085823924
2_5760,1,0.9899999999999999,2.826291002808731,-78.51422826554345
2_5762,0,0.9899999999999999,9.999999999999998,-86.0721244255325
2_5762,1,0.9899999999999999,3.0628083775192514,-218.12505277745322
2_5764,0,0.9899999999999999,8.933113038878563,-32.61938292761265
2_5764,1,0.9899999999999999,1.9866517400930899,-155.94356734150335
2_5765,0,0.9899999999999999,9.999999999999998,-11.341957684976384
2_5765,1,0.9899999999999999,1.1001518817157736,-57.566992984836574
2_5766,0,0.9899999999999999,2.738334094912945,-2.459757584709886
2_5766,1,0.9899999999999999,3.2834990091280867,-1.8676913164080302
2_5767,0,0.9899999999999999,4.371174880025127,-34.13127329596412
2_5767,1,0.9899999999999999,2.216058963562008,-44.83742549437116
2_5769,0,0.9899999999999999,9.999999999999998,-24.474401171999023
2_5769,1,0.9899999999999999,2.057611374436661,-60.82155907464283
2_5770,0,0.9899999999999999,9.999999999999998,-4.595905718776817
2_5770,1,0.9899999999999999,1.000000000000001,-543.1689749696473
2_5771,0,0.9899999999999999,5.818106077810442,-25.934979536850047
2_5771,1,0.9899999999999999,1.809025034304187,-1061.8416680131268
2_5772,0,0.9899999999999999,9.999999999999998,-13.871679286494725
2_5772,1,0.9899999999999999,3.5562397178314105,-23.503095807084975
2_5773,0,0.9899999999999999,9.999999999999995,-6.746107272805415
2_5773,1,0.9899999999999999,1.0000000000000002,-574.0198213123725
2_5774,0,0.9899999999999999,1.9036814441311665,-149.95708291331798
2_5774,1,0.9899999999999999,1.0000000000000002,-774.0227760452173
2_5775,0,0.4838337332620275,6.6314810035865515,0.3753795839309635
2_5775,1,0.9899999999999999,1.1340093150940656,-1299.266531926046
2_5779,0,0.9899999999999999,2.5594894749880517,-93.82042018598122
2_5779,1,0.9899999999999999,1.0000000000000002,-6066.2384873773735
2_5781,0,0.9899999999999999,3.3031321355507313,-60.03973587410943
2_5781,1,0.9899999999999999,1.0000000000000002,-34834.327787960516
2_5800,0,0.9899999999999999,2.4294648356430804,-0.3618285095306515
2_5800,1,0.9899999999999999,1.0000000000000002,-2.548285720660391
2_5804,0,0.9899999999999999,1.4059426397544996,-17.04777742600798
2_5804,1,0.9899999999999999,1.3681001725710173,-47.77995326282068
2_5805,0,0.9899999999999999,3.3746947479330505,-6.5647767890713045
2_5805,1,0.9899999999999999,1.0000000000000002,-2.9980222692420404
2_5806,0,0.9899999999999999,2.6223203285602743,-0.01737671031889887
2_5806,1,0.9899999999999999,1.7100849514219696,-2.802103696100175
2_5812,0,0.010000000000000002,4.18730466743853,0.21665488642414887
2_5812,1,0.9899999999998527,2.1244849291564907,0.2798805311121888
2_5813,0,0.9899999999999999,1.5316772428261038,-0.16218404096828198
2_5813,1,0.9899999999999999,1.3630896339175795,0.0794720752640865
2_5814,0,0.9899999999999999,2.359968859222023,-0.3771739175152595
2_5814,1,0.9899999999999999,1.0000000000000002,-39.57720404898921
2_5817,0,0.9899999999999999,2.605603886666598,-2.81343579050166
2_5817,1,0.9899999999999999,1.0000000000000002,-2.948356479958646
2_5819,0,0.9899999999999999,1.9159361447901373,-1.0380859840924468
2_5819,1,0.9899999999999999,1.3491840328288398,-0.2420445463959371
2_6124,0,0.2059081770774289,1.8406575008670414,-0.0022194269501418784
2_6124,1,0.9899999999999999,3.4267442634546885,0.037738043422428036
2_6132,0,0.9899999999999999,2.112287819954406,-4.291267920787875
2_6132,1,0.9899999999999999,1.0000000000000002,-14.815439555796814
2_6133,0,0.9899999999999999,1.5174903550653052,-2.3724929565943866
2_6133,1,0.9899999999999999,1.0000000000000002,-6.530672280449852
2_6135,0,0.9899999999999999,1.1492105488957562,-0.15780825312321634
2_6135,1,0.9899999999999999,1.0000000000000002,-258.03539994683643
2_6136,0,0.9899999999999999,1.0000000000000002,-4.615305623470742
2_6136,1,0.9899999999999999,1.1249308430378868,-5.167590718625215
2_6137,0,0.9899999999999999,1.0000000000000002,-2.792057699098712
2_6137,1,0.9899999999999999,1.6208098815014422,-2.8213405329495806
2_6138,0,0.9899999999999999,2.377032732982721,-27.416473550600962
2_6138,1,0.9899999999999999,1.04662893992123,-24.697228807490568
2_6139,0,0.9899999999999999,3.3186335269838754,-26.754006946968875
2_6139,1,0.9899999999999999,1.4613544121103974,-52.030665123539805
2_6140,0,0.9899999999999999,2.9509939647682324,-3.5026958828593235
2_6140,1,0.9899999999999999,1.8500856053072807,-10.699508413713053
2_6141,0,0.9899999999999999,6.502955440894565,-6.972007202704012
2_6141,1,0.9899999999999999,6.251485988261637,-5.568203451579878
2_6142,0,0.16520198726636687,4.83050826401246,0.44171187488125563
2_6142,1,0.21216325184688709,3.3729579281621014,0.5794205420115619
2_6143,0,0.9899999999999999,3.088916091700043,-1.8214346786479192
2_6143,1,0.9899999999999999,2.796629705688049,-0.43875002284523057
2_6144,0,0.9899999999999999,9.999999999999991,-24.028155347816593
2_6144,1,0.9899999999999999,5.251123762183159,-21.601310322474447
2_6145,0,0.9899999999999999,3.210138566739365,-1.1382267920384352
2_6145,1,0.9899999999999999,4.129107132205745,-1.3577050681556266
2_6524,0,0.9899999999999999,1.0000000000000002,-248.59746972257886
2_6524,1,0.9899999999999999,1.0000000000000002,-367.9131051065021
2_6532,0,0.6626063987804339,1.0000000000000002,0.9848153143187087
2_6532,1,0.9899999999942878,1.0000000174938888,
2_6537,0,0.9899999999999999,5.671907107221333,-2.3881477251103718
2_6537,1,0.9899999999999999,2.4577443121740172,-1.2988268635202096
2_6561,0,0.9899999999999999,1.604997916152539,-4.783898897797798
